source_file,policy,pressure,workload,scan_id,offset_after_scan,request_id,ok,prompt_tokens,cached_tokens,hit_rate,ttft_ms,latency_ms
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,1,w4-hot-000400,True,195,2,0.010256410256410256,685.7271492481232,685.7271492481232
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,2,w4-hot-000401,True,227,3,0.013215859030837005,687.2921325266361,687.2921325266361
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,3,w4-hot-000402,True,259,2,0.007722007722007722,723.0077795684338,723.0077795684338
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,4,w4-hot-000403,True,291,2,0.006872852233676976,726.1156849563122,726.1156849563122
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,5,w4-hot-000404,True,323,297,0.9195046439628483,646.8557082116604,646.8557082116604
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,6,w4-hot-000405,True,355,2,0.005633802816901409,724.5813868939877,724.5813868939877
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,7,w4-hot-000406,True,388,2,0.005154639175257732,740.9003004431725,740.9003004431725
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,8,w4-hot-000407,True,421,2,0.004750593824228029,740.23162946105,740.23162946105
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,9,w4-hot-000408,True,454,428,0.9427312775330396,646.0975483059883,646.0975483059883
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,10,w4-hot-000409,True,195,169,0.8666666666666667,645.8064168691635,645.8064168691635
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,11,w4-hot-000410,True,234,207,0.8846153846153846,645.4760394990444,645.4760394990444
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,12,w4-hot-000411,True,267,240,0.898876404494382,646.2019644677639,646.2019644677639
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,13,w4-hot-000412,True,300,273,0.91,644.1675052046776,644.1675052046776
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,14,w4-hot-000413,True,333,306,0.918918918918919,647.2217254340649,647.2217254340649
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,15,w4-hot-000414,True,366,339,0.9262295081967213,644.8052413761616,644.8052413761616
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,16,w4-hot-000415,True,400,373,0.9325,646.6965898871422,646.6965898871422
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,17,w4-hot-000416,True,195,170,0.8717948717948718,645.2774740755558,645.2774740755558
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,18,w4-hot-000417,True,227,202,0.8898678414096917,644.7985470294952,644.7985470294952
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,19,w4-hot-000418,True,259,234,0.9034749034749034,646.5461105108261,646.5461105108261
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,20,w4-hot-000419,True,291,266,0.9140893470790378,644.3091928958893,644.3091928958893
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,21,w4-hot-000420,True,323,298,0.9226006191950464,647.3128534853458,647.3128534853458
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,22,w4-hot-000421,True,355,330,0.9295774647887324,644.6232534945011,644.6232534945011
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,23,w4-hot-000422,True,388,363,0.9355670103092784,645.50806209445,645.50806209445
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,24,w4-hot-000423,True,421,396,0.9406175771971497,646.4340463280678,646.4340463280678
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,25,w4-hot-000424,True,454,429,0.9449339207048458,644.3220153450966,644.3220153450966
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,26,w4-hot-000425,True,195,170,0.8717948717948718,646.6871835291386,646.6871835291386
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,27,w4-hot-000426,True,234,208,0.8888888888888888,644.7510309517384,644.7510309517384
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,28,w4-hot-000427,True,267,241,0.9026217228464419,644.5263363420963,644.5263363420963
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,29,w4-hot-000428,True,300,274,0.9133333333333333,645.554643124342,645.554643124342
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,30,w4-hot-000429,True,333,307,0.9219219219219219,643.7032893300056,643.7032893300056
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,31,w4-hot-000430,True,366,340,0.9289617486338798,647.2728736698627,647.2728736698627
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000011,32,w4-hot-000431,True,400,374,0.935,644.5564925670624,644.5564925670624
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,1,w4-hot-000432,True,195,2,0.010256410256410256,685.3880025446415,685.3880025446415
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,2,w4-hot-000433,True,227,3,0.013215859030837005,686.8363730609417,686.8363730609417
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,3,w4-hot-000434,True,259,2,0.007722007722007722,722.9080647230148,722.9080647230148
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,4,w4-hot-000435,True,291,2,0.006872852233676976,725.697785615921,725.697785615921
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,5,w4-hot-000436,True,323,297,0.9195046439628483,648.5195271670818,648.5195271670818
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,6,w4-hot-000437,True,355,2,0.005633802816901409,725.1730114221573,725.1730114221573
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,7,w4-hot-000438,True,388,2,0.005154639175257732,741.3982227444649,741.3982227444649
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,8,w4-hot-000439,True,421,2,0.004750593824228029,739.6816127002239,739.6816127002239
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,9,w4-hot-000440,True,454,2,0.004405286343612335,741.2509880959988,741.2509880959988
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,10,w4-hot-000441,True,195,2,0.010256410256410256,687.6417584717274,687.6417584717274
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,11,w4-hot-000442,True,234,3,0.01282051282051282,691.4512068033218,691.4512068033218
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,12,w4-hot-000443,True,267,240,0.898876404494382,647.7643065154552,647.7643065154552
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,13,w4-hot-000444,True,300,273,0.91,645.2770829200745,645.2770829200745
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,14,w4-hot-000445,True,333,306,0.918918918918919,646.2729461491108,646.2729461491108
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,15,w4-hot-000446,True,366,3,0.00819672131147541,725.7522754371166,725.7522754371166
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,16,w4-hot-000447,True,400,3,0.0075,739.7228851914406,739.7228851914406
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,17,w4-hot-000448,True,195,170,0.8717948717948718,647.3030857741833,647.3030857741833
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,18,w4-hot-000449,True,227,202,0.8898678414096917,643.9668759703636,643.9668759703636
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,19,w4-hot-000450,True,259,234,0.9034749034749034,646.8788683414459,646.8788683414459
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,20,w4-hot-000451,True,291,266,0.9140893470790378,645.2245861291885,645.2245861291885
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,21,w4-hot-000452,True,323,298,0.9226006191950464,644.3033292889595,644.3033292889595
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,22,w4-hot-000453,True,355,330,0.9295774647887324,647.246889770031,647.246889770031
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,23,w4-hot-000454,True,388,363,0.9355670103092784,644.6282304823399,644.6282304823399
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,24,w4-hot-000455,True,421,396,0.9406175771971497,647.7789208292961,647.7789208292961
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,25,w4-hot-000456,True,454,429,0.9449339207048458,645.937941968441,645.937941968441
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,26,w4-hot-000457,True,195,170,0.8717948717948718,645.197156816721,645.197156816721
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,27,w4-hot-000458,True,234,208,0.8888888888888888,647.6647593080997,647.6647593080997
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,28,w4-hot-000459,True,267,241,0.9026217228464419,645.1107040047646,645.1107040047646
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,29,w4-hot-000460,True,300,274,0.9133333333333333,647.0395587384701,647.0395587384701
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,30,w4-hot-000461,True,333,307,0.9219219219219219,646.6098576784134,646.6098576784134
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,31,w4-hot-000462,True,366,340,0.9289617486338798,644.6443162858486,644.6443162858486
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000012,32,w4-hot-000463,True,400,374,0.935,646.7745564877987,646.7745564877987
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,1,w4-hot-000464,True,195,2,0.010256410256410256,685.3504441678524,685.3504441678524
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,2,w4-hot-000465,True,227,3,0.013215859030837005,686.8204846978188,686.8204846978188
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,3,w4-hot-000466,True,259,2,0.007722007722007722,722.7433361113071,722.7433361113071
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,4,w4-hot-000467,True,291,2,0.006872852233676976,724.2838181555271,724.2838181555271
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,5,w4-hot-000468,True,323,297,0.9195046439628483,646.75273001194,646.75273001194
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,6,w4-hot-000469,True,355,2,0.005633802816901409,724.4237437844276,724.4237437844276
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,7,w4-hot-000470,True,388,2,0.005154639175257732,741.1005683243275,741.1005683243275
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,8,w4-hot-000471,True,421,2,0.004750593824228029,739.786334335804,739.786334335804
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,9,w4-hot-000472,True,454,2,0.004405286343612335,740.2680777013302,740.2680777013302
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,10,w4-hot-000473,True,195,2,0.010256410256410256,685.9784498810768,685.9784498810768
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,11,w4-hot-000474,True,234,3,0.01282051282051282,691.462367773056,691.462367773056
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,12,w4-hot-000475,True,267,240,0.898876404494382,646.3814824819565,646.3814824819565
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,13,w4-hot-000476,True,300,273,0.91,644.3840973079205,644.3840973079205
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,14,w4-hot-000477,True,333,306,0.918918918918919,646.0748761892319,646.0748761892319
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,15,w4-hot-000478,True,366,3,0.00819672131147541,725.8795127272606,725.8795127272606
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,16,w4-hot-000479,True,400,3,0.0075,739.2148487269878,739.2148487269878
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,17,w4-hot-000480,True,195,170,0.8717948717948718,647.2386121749878,647.2386121749878
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,18,w4-hot-000481,True,227,202,0.8898678414096917,645.0883708894253,645.0883708894253
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,19,w4-hot-000482,True,259,234,0.9034749034749034,648.5233530402184,648.5233530402184
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,20,w4-hot-000483,True,291,266,0.9140893470790378,645.7408107817173,645.7408107817173
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,21,w4-hot-000484,True,323,298,0.9226006191950464,645.604956895113,645.604956895113
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lfu_medium.jsonl,lfu,medium,w4,000013,22,w4-hot-000485,True,355,330,0.9295774647887324,646.9091065227985,646.9091065227985
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,1,w4-hot-000048,True,194,2,0.010309278350515464,680.4805099964142,680.4805099964142
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,2,w4-hot-000049,True,226,3,0.01327433628318584,683.8395483791828,683.8395483791828
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,3,w4-hot-000050,True,258,2,0.007751937984496124,688.141155987978,688.141155987978
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,4,w4-hot-000051,True,290,2,0.006896551724137931,719.2943058907986,719.2943058907986
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,5,w4-hot-000052,True,322,2,0.006211180124223602,722.8355072438717,722.8355072438717
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,6,w4-hot-000053,True,354,2,0.005649717514124294,720.5158397555351,720.5158397555351
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,7,w4-hot-000054,True,387,2,0.00516795865633075,735.8731850981712,735.8731850981712
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,8,w4-hot-000055,True,420,2,0.004761904761904762,737.1768951416016,737.1768951416016
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,9,w4-hot-000056,True,453,2,0.004415011037527594,736.5735322237015,736.5735322237015
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,10,w4-hot-000057,True,194,2,0.010309278350515464,684.1748729348183,684.1748729348183
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,11,w4-hot-000058,True,233,3,0.012875536480686695,687.1853284537792,687.1853284537792
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,12,w4-hot-000059,True,266,3,0.011278195488721804,720.1974727213383,720.1974727213383
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,13,w4-hot-000060,True,299,3,0.010033444816053512,721.2349846959114,721.2349846959114
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,14,w4-hot-000061,True,332,3,0.009036144578313253,721.5058505535126,721.5058505535126
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,15,w4-hot-000062,True,365,3,0.00821917808219178,723.8407768309116,723.8407768309116
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,16,w4-hot-000063,True,399,3,0.007518796992481203,735.127866268158,735.127866268158
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,17,w4-hot-000064,True,194,169,0.8711340206185567,644.1233605146408,644.1233605146408
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,18,w4-hot-000065,True,226,201,0.8893805309734514,642.3587761819363,642.3587761819363
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,19,w4-hot-000066,True,258,233,0.9031007751937985,643.2187855243683,643.2187855243683
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,20,w4-hot-000067,True,290,265,0.9137931034482759,643.0794075131416,643.0794075131416
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,21,w4-hot-000068,True,322,297,0.922360248447205,642.4610316753387,642.4610316753387
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,22,w4-hot-000069,True,354,329,0.9293785310734464,643.5671411454678,643.5671411454678
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,23,w4-hot-000070,True,387,362,0.9354005167958657,642.368383705616,642.368383705616
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,24,w4-hot-000071,True,420,395,0.9404761904761905,644.8790058493614,644.8790058493614
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,25,w4-hot-000072,True,453,428,0.9448123620309051,643.3287896215916,643.3287896215916
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,26,w4-hot-000073,True,194,169,0.8711340206185567,643.0564448237419,643.0564448237419
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,27,w4-hot-000074,True,233,207,0.8884120171673819,643.2150900363922,643.2150900363922
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,28,w4-hot-000075,True,266,240,0.9022556390977443,643.3146186172962,643.3146186172962
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,29,w4-hot-000076,True,299,273,0.9130434782608695,644.3452872335911,644.3452872335911
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,30,w4-hot-000077,True,332,306,0.9216867469879518,643.4667333960533,643.4667333960533
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,31,w4-hot-000078,True,365,339,0.9287671232876712,643.7588669359684,643.7588669359684
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000000,32,w4-hot-000079,True,399,373,0.9348370927318296,642.7634172141552,642.7634172141552
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,1,w4-hot-000080,True,194,2,0.010309278350515464,680.6429661810398,680.6429661810398
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,2,w4-hot-000081,True,226,3,0.01327433628318584,685.2815113961697,685.2815113961697
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,3,w4-hot-000082,True,258,2,0.007751937984496124,688.3675456047058,688.3675456047058
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,4,w4-hot-000083,True,290,2,0.006896551724137931,721.2156280875206,721.2156280875206
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,5,w4-hot-000084,True,322,2,0.006211180124223602,722.4190644919872,722.4190644919872
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,6,w4-hot-000085,True,354,2,0.005649717514124294,721.4634455740452,721.4634455740452
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,7,w4-hot-000086,True,387,2,0.00516795865633075,737.1217124164104,737.1217124164104
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,8,w4-hot-000087,True,420,2,0.004761904761904762,736.6004101932049,736.6004101932049
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,9,w4-hot-000088,True,453,2,0.004415011037527594,739.051777869463,739.051777869463
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,10,w4-hot-000089,True,194,2,0.010309278350515464,682.0779219269753,682.0779219269753
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,11,w4-hot-000090,True,233,3,0.012875536480686695,688.1786733865738,688.1786733865738
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,12,w4-hot-000091,True,266,3,0.011278195488721804,721.5499468147755,721.5499468147755
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,13,w4-hot-000092,True,299,3,0.010033444816053512,721.2701290845871,721.2701290845871
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,14,w4-hot-000093,True,332,3,0.009036144578313253,721.3535346090794,721.3535346090794
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,15,w4-hot-000094,True,365,3,0.00821917808219178,723.4955094754696,723.4955094754696
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,16,w4-hot-000095,True,399,3,0.007518796992481203,736.4685162901878,736.4685162901878
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,17,w4-hot-000096,True,194,169,0.8711340206185567,644.887987524271,644.887987524271
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,18,w4-hot-000097,True,226,201,0.8893805309734514,642.7151076495647,642.7151076495647
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,19,w4-hot-000098,True,258,233,0.9031007751937985,643.5057707130909,643.5057707130909
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,20,w4-hot-000099,True,290,265,0.9137931034482759,643.3005332946777,643.3005332946777
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,21,w4-hot-000100,True,323,297,0.9195046439628483,643.6354294419289,643.6354294419289
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,22,w4-hot-000101,True,355,329,0.9267605633802817,642.8889818489552,642.8889818489552
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,23,w4-hot-000102,True,388,362,0.9329896907216495,643.5394994914532,643.5394994914532
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000001,24,w4-hot-000103,True,421,395,0.9382422802850356,643.0359780788422,643.0359780788422
